Tiempo (s),Posición Y (px),Posición X (px),Posición Y (m),Posición X (m),Velocidad Y (m/s),Velocidad X (m/s),Aceleración Y (m/s^2),Aceleración X (m/s^2)
0.9541666666666667,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,0.0,0.0
0.9583333333333334,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,0.0,0.0
0.9625,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.2171279999999996,0.0,20.844287999999953
0.9666666666666667,40.0,-10.0,0.36188,-0.09047,0.21712800000000085,0.0,10.422144000000023,0.0
0.9708333333333333,40.0,-10.0,0.36188,-0.09047,0.21712800000000085,0.0,10.422144000000023,0.0
0.975,40.0,-10.0,0.36188,-0.09047,0.21712800000000085,0.0,10.422144000000078,0.0
0.9791666666666666,41.0,-11.0,0.370927,-0.099517,0.4342560000000017,-0.21712800000000018,20.844288000000155,-10.422144000000046
0.9833333333333333,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.21712800000000018,0.0,2.7977620220554046e-14
0.9875,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,-10.422144000000023,0.0
0.9916666666666667,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,-10.422144000000023,0.0
0.9958333333333333,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,-10.422144000000023,0.0
1.0,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,-20.844288000000045,10.42214399999999
1.0041666666666667,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,0.0,-10.42214399999999
1.0083333333333333,40.0,-10.0,0.36188,-0.09047,0.0,0.0,0.0,0.0
1.0125,40.0,-11.0,0.36188,-0.099517,0.0,-0.21712800000000018,0.0,-10.422144000000046
1.0166666666666666,40.0,-10.0,0.36188,-0.09047,0.0,0.0,0.0,0.0
1.0208333333333333,40.0,-11.0,0.36188,-0.099517,-0.21712800000000085,0.0,-10.422144000000078,0.0
1.025,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,0.0,0.0
1.0291666666666666,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,0.0,0.0
1.0333333333333334,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,0.0,10.422143999999935
1.0375,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,0.0,0.0
1.0416666666666667,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,10.422143999999967,0.0
1.0458333333333334,40.0,-10.0,0.36188,-0.09047,0.21712800000000027,0.0,10.422143999999939,0.0
1.05,40.0,-10.0,0.36188,-0.09047,0.0,0.0,0.0,0.0
1.0541666666666667,40.0,-10.0,0.36188,-0.09047,0.0,0.2171279999999996,0.0,10.422144000000017
1.0583333333333333,40.0,-11.0,0.36188,-0.099517,0.0,-0.2171279999999996,0.0,-10.422144000000017
1.0625,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000027,0.2171279999999996,-10.42214400000005,10.422144000000017
1.0666666666666667,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,-10.42214400000005,0.0
1.0708333333333333,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,0.0,0.0
1.075,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,0.0,-10.422144000000017
1.0791666666666666,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,0.0,10.422144000000017
1.0833333333333333,40.0,-10.0,0.36188,-0.09047,0.21712800000000143,0.0,20.844288000000155,-10.422144000000017
1.0875,40.0,-10.0,0.36188,-0.09047,0.0,0.0,0.0,0.0
1.0916666666666666,40.0,-10.0,0.36188,-0.09047,0.0,0.0,0.0,0.0
1.0958333333333334,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000027,0.0,-10.422143999999939,0.0
1.1,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000027,0.2171279999999996,-10.422143999999939,10.422143999999907
1.1041666666666667,40.0,-10.0,0.36188,-0.09047,0.21712800000000027,0.0,-5.595524044110749e-14,0.0
1.1083333333333334,40.0,-11.0,0.36188,-0.099517,0.21712800000000027,-0.2171279999999996,10.422143999999939,-10.422143999999907
1.1125,40.0,-10.0,0.36188,-0.09047,0.21712800000000027,0.0,10.422143999999939,0.0
1.1166666666666667,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,10.42214400000005,0.0
1.1208333333333333,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,10.42214400000005,-10.422144000000017
1.125,40.0,-10.0,0.36188,-0.09047,0.0,0.0,-10.42214400000005,0.0
1.1291666666666667,40.0,-10.0,0.36188,-0.09047,0.0,0.0,-10.42214400000005,10.422144000000017
1.1333333333333333,40.0,-10.0,0.36188,-0.09047,0.0,0.0,-10.42214400000005,0.0
1.1375,40.0,-10.0,0.36188,-0.09047,0.21712800000000143,0.0,10.422144000000106,0.0
1.1416666666666666,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,0.0,0.0
1.1458333333333333,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000143,0.0,-10.422144000000106,0.0
1.15,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000143,0.21712800000000076,-10.422144000000106,10.422144000000074
1.1541666666666666,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000143,0.0,-10.422144000000106,0.0
1.1583333333333334,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,-10.422143999999994,0.0
1.1625,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,0.0,0.0
1.1666666666666667,40.0,-10.0,0.36188,-0.09047,0.0,0.0,10.422143999999994,0.0
1.1708333333333334,40.0,-10.0,0.36188,-0.09047,0.0,0.0,10.422143999999994,-10.422143999999962
1.175,40.0,-10.0,0.36188,-0.09047,0.0,0.0,10.422143999999994,0.0
1.1791666666666667,40.0,-10.0,0.36188,-0.09047,0.0,0.0,0.0,0.0
1.1833333333333333,40.0,-10.0,0.36188,-0.09047,0.21712800000000027,0.0,10.42214400000005,0.0
1.1875,40.0,-10.0,0.36188,-0.09047,0.21712800000000027,0.0,10.42214400000005,0.0
1.1916666666666667,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,0.0,0.0
1.1958333333333333,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,0.0,0.0
1.2,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,0.0,0.0
1.2041666666666666,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,-10.42214400000005,0.0
1.2083333333333333,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000143,0.0,-20.844288000000155,0.0
1.2125,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000143,0.0,-10.422144000000106,0.0
1.2166666666666666,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000143,0.0,-10.422144000000106,0.0
1.2208333333333334,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000027,0.0,-10.422143999999939,0.0
1.225,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000027,0.0,-10.422143999999939,0.0
1.2291666666666667,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000027,0.0,5.595524044110749e-14,0.0
1.2333333333333334,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,10.422143999999994,0.0
1.2375,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,10.422143999999994,0.0
1.2416666666666667,40.0,-10.0,0.36188,-0.09047,0.21712800000000027,0.0,20.8442880000001,0.0
1.2458333333333333,40.0,-10.0,0.36188,-0.09047,0.21712800000000027,0.0,20.8442880000001,0.0
1.25,40.0,-10.0,0.36188,-0.09047,0.21712800000000027,0.0,20.8442880000001,0.0
1.2541666666666667,40.0,-10.0,0.36188,-0.09047,0.21712800000000027,0.0,10.42214400000005,0.0
1.2583333333333333,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,0.0,0.0
1.2625,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,-10.42214400000005,0.0
1.2666666666666666,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,-10.42214400000005,0.0
1.2708333333333333,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,-10.42214400000005,0.0
1.275,40.0,-10.0,0.36188,-0.09047,0.21712800000000143,0.0,5.595524044110809e-14,0.0
1.2791666666666666,40.0,-10.0,0.36188,-0.09047,0.21712800000000143,0.0,10.422144000000106,0.0
1.2833333333333334,40.0,-10.0,0.36188,-0.09047,0.0,0.0,0.0,0.0
1.2875,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000027,0.0,-10.422143999999939,0.0
1.2916666666666667,40.0,-10.0,0.36188,-0.09047,0.0,0.0,0.0,0.0
1.2958333333333334,40.0,-10.0,0.36188,-0.09047,0.0,0.0,-10.422143999999994,0.0
1.3,38.0,-10.0,0.343786,-0.09047,-0.21712799999999893,0.0,-20.84428799999987,0.0
1.3041666666666667,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,0.0,0.0
1.3083333333333333,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,10.42214400000005,0.0
1.3125,40.0,-10.0,0.36188,-0.09047,0.21712800000000027,0.0,10.42214400000005,0.0
1.3166666666666667,40.0,-10.0,0.36188,-0.09047,0.0,0.0,0.0,0.0
1.3208333333333333,39.0,-11.0,0.35283299999999995,-0.099517,-0.21712800000000027,-0.2171279999999996,-6.394884621840924e-14,-10.422144000000017
1.325,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000143,0.0,-10.422144000000106,0.0
1.3291666666666666,40.0,-10.0,0.36188,-0.09047,0.21712800000000143,0.0,10.422144000000106,0.0
1.3333333333333333,40.0,-10.0,0.36188,-0.09047,0.0,0.0,-10.42214400000005,0.0
1.3375,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000143,0.0,-10.422144000000106,0.0
1.3416666666666666,39.0,-10.0,0.35283299999999995,-0.09047,0.2171280000000001,0.0,20.84428800000009,10.422144000000017
1.3458333333333334,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,10.422143999999994,0.0
1.35,40.0,-10.0,0.36188,-0.09047,0.21712800000000027,0.0,-5.595524044110749e-14,0.0
1.3541666666666667,40.0,-10.0,0.36188,-0.09047,0.0,0.0,0.0,0.0
1.3583333333333334,40.0,-10.0,0.36188,-0.09047,0.0,0.0,10.422143999999994,0.0
1.3625,40.0,-10.0,0.36188,-0.09047,0.21712800000000027,0.2171279999999996,7.99360577730107e-15,10.422143999999907
1.3666666666666667,40.0,-10.0,0.36188,-0.09047,0.21712800000000027,0.0,10.42214400000005,0.0
1.3708333333333333,40.0,-10.0,0.36188,-0.09047,0.0,0.0,-10.42214400000005,0.0
1.375,40.0,-10.0,0.36188,-0.09047,0.0,0.0,0.0,0.0
1.3791666666666667,40.0,-10.0,0.36188,-0.09047,0.21712800000000027,0.0,10.42214400000005,0.0
1.3833333333333333,40.0,-10.0,0.36188,-0.09047,0.21712800000000027,0.0,0.0,-10.422144000000017
1.3875,40.0,-10.0,0.36188,-0.09047,0.21712800000000143,0.0,5.595524044110809e-14,0.0
1.3916666666666666,40.0,-10.0,0.36188,-0.09047,0.0,0.0,0.0,0.0
1.3958333333333333,40.0,-10.0,0.36188,-0.09047,0.0,0.0,0.0,0.0
1.4,40.0,-10.0,0.36188,-0.09047,0.0,0.0,-10.42214400000005,0.0
1.4041666666666666,40.0,-10.0,0.36188,-0.09047,0.0,0.0,-10.42214400000005,0.0
1.4083333333333334,40.0,-10.0,0.36188,-0.09047,0.0,0.0,-10.422143999999994,0.0
1.4125,40.0,-10.0,0.36188,-0.09047,0.0,0.0,0.0,0.0
1.4166666666666667,40.0,-10.0,0.36188,-0.09047,0.0,0.0,0.0,0.0
1.4208333333333334,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000027,0.0,-10.422143999999939,0.0
1.425,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000027,0.0,-10.422143999999939,0.0
1.4291666666666667,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000027,0.0,-10.42214400000005,0.0
1.4333333333333333,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000027,0.0,-10.42214400000005,0.0
1.4375,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000027,0.0,-10.42214400000005,0.0
1.4416666666666667,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000027,0.0,0.0,0.0
1.4458333333333333,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000027,0.0,0.0,0.0
1.45,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000143,0.0,-5.595524044110809e-14,0.0
1.4541666666666666,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000143,0.0,-5.595524044110809e-14,0.0
1.4583333333333333,39.0,-10.0,0.35283299999999995,-0.09047,-0.21712800000000143,0.0,-5.595524044110809e-14,0.0
1.4625,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,10.42214400000005,0.0
1.4666666666666666,37.0,-10.0,0.334739,-0.09047,-0.4342560000000002,0.0,-10.422144000000033,0.0
1.4708333333333334,40.0,-10.0,0.36188,-0.09047,0.21712800000000027,0.0,20.844287999999935,0.0
1.475,40.0,-10.0,0.36188,-0.09047,0.21712800000000027,0.0,20.844287999999935,0.0
1.4791666666666667,40.0,-10.0,0.36188,-0.09047,0.21712800000000027,0.0,20.844287999999935,0.0
1.4833333333333334,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,0.0,0.0
1.4875,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,20.84428799999986,0.0
1.4916666666666667,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,-10.42214400000005,0.0
1.4958333333333333,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,-10.42214400000005,0.0
1.5,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,-10.42214400000005,0.0
1.5041666666666667,39.0,-10.0,0.35283299999999995,-0.09047,0.0,0.0,0.0,0.0
1.5083333333333333,39.0,-9.0,0.35283299999999995,-0.08142299999999998,0.43425599999999787,0.21712799999999993,20.84428799999997,10.422144000000033
1.5125,40.0,-9.0,0.36188,-0.08142299999999998,0.0,0.2171280000000011,0.0,10.42214400000009
1.5166666666666666,40.0,-9.0,0.36188,-0.08142299999999998,0.0,0.2171280000000011,0.0,10.42214400000009
1.5208333333333333,41.0,-8.0,0.370927,-0.072376,0.21712800000000143,0.43425600000000153,10.422144000000106,20.844288000000148
1.525,42.0,-8.0,0.379974,-0.072376,0.651384000000003,0.43425600000000153,31.266432000000254,20.844288000000148
1.5291666666666666,43.0,-6.0,0.38902099999999995,-0.054282,0.8685120000000031,0.8685120000000031,20.844288000000322,31.266432000000258
1.5333333333333334,44.0,-5.0,0.398068,-0.045235,1.0856399999999986,1.085639999999998,52.11071999999956,41.68857599999955
1.5375,45.0,-5.0,0.407115,-0.045235,1.302767999999999,1.085639999999998,62.532863999999506,41.68857599999955
1.5416666666666667,47.0,-4.0,0.42520899999999995,-0.036188,1.7370239999999968,1.3027679999999977,72.95500799999925,41.68857599999952
1.5458333333333334,48.0,-2.0,0.434256,-0.018094,1.954151999999997,1.7370239999999968,62.53286399999927,62.53286399999933
1.55,49.0,-1.0,0.44330299999999995,-0.009047,2.171279999999996,1.7370239999999966,62.53286399999921,41.688575999999394
1.5541666666666667,49.0,0.0,0.44330299999999995,0.0,1.9541519999999957,1.9541519999999961,41.688576000000005,41.68857600000006
1.5583333333333333,51.0,1.0,0.461397,0.009047,2.388407999999996,2.171279999999996,52.11072000000004,52.110720000000086
1.5625,53.0,3.0,0.47949099999999995,0.027141,2.605535999999994,2.3884079999999956,41.68857600000002,52.110720000000086
1.5666666666666667,55.0,4.0,0.497585,0.036188,2.8226639999999956,2.6055359999999954,41.68857600000008,41.68857600000008
1.5708333333333333,57.0,6.0,0.515679,0.054282,3.039791999999996,2.6055359999999954,41.68857600000015,41.68857600000009
1.575,59.0,7.0,0.5337729999999999,0.063329,3.2569200000000107,2.605536000000009,62.53286400000094,31.266432000000737
1.5791666666666666,60.0,8.0,0.54282,0.072376,3.2569200000000107,2.82266400000001,41.68857600000085,31.26643200000078
1.5833333333333333,63.0,10.0,0.5699609999999999,0.09047,3.4740480000000122,3.0397920000000105,41.68857600000102,31.266432000000822
1.5875,65.0,12.0,0.588055,0.108564,3.691176000000014,3.0397920000000105,41.68857600000102,20.844288000000798
1.5916666666666666,67.0,14.0,0.6061489999999999,0.126658,3.9083040000000135,3.2569200000000116,41.688576000001,31.266432000000886
1.5958333333333334,69.0,16.0,0.624243,0.144752,4.3425599999999935,3.4740479999999936,52.11071999999881,41.68857599999895
1.6,70.0,17.0,0.6332899999999999,0.153799,4.12543199999999,3.4740479999999936,41.68857599999872,31.266431999998996
1.6041666666666667,73.0,20.0,0.660431,0.18094,4.3425599999999935,3.6911759999999934,41.688575999998804,31.266431999998954
1.6083333333333334,76.0,22.0,0.687572,0.199034,4.559687999999991,3.9083039999999927,41.68857599999859,41.68857599999885
1.6125,77.0,24.0,0.696619,0.217128,4.342559999999992,3.9083039999999927,20.844287999998805,31.26643199999887
1.6166666666666667,81.0,27.0,0.732807,0.244269,4.776815999999992,4.342559999999992,20.84428800000001,41.68857600000006
1.6208333333333333,83.0,29.0,0.7509009999999999,0.262363,4.99394399999999,4.559687999999992,41.68857600000015,52.11072000000013
1.625,85.0,31.0,0.7689949999999999,0.280457,4.7768159999999895,4.559687999999992,20.84428799999988,41.688576000000104
1.6291666666666667,88.0,33.0,0.796136,0.29855099999999996,4.99394399999999,4.559687999999991,20.844288000000052,31.266432000000012
1.6333333333333333,91.0,36.0,0.8232769999999999,0.3256919999999999,5.211071999999991,4.7768159999999895,41.688576000000104,41.688576
1.6375,94.0,39.0,0.8504179999999999,0.35283299999999995,5.428200000000017,4.993944000000017,31.266432000001313,31.266432000001313
1.6416666666666666,97.0,42.0,0.877559,0.379974,5.862456000000022,5.428200000000019,41.68857600000168,41.688576000001426
1.6458333333333333,99.0,44.0,0.8956529999999999,0.398068,5.645328000000019,5.211072000000018,41.688576000001554,31.266432000001355
1.65,103.0,47.0,0.931841,0.42520899999999995,5.862456000000022,5.428200000000018,41.68857600000168,41.68857600000147
1.6541666666666666,106.0,50.0,0.9589819999999999,0.45235,6.29671200000002,5.64532800000002,52.11072000000158,41.688576000001596
1.6583333333333334,109.0,52.0,0.9861229999999999,0.470444,6.079583999999986,5.42819999999999,31.266431999998293,20.84428799999855
1.6625,112.0,55.0,1.013264,0.497585,6.296711999999989,5.6453279999999895,20.84428799999825,10.422143999998507
1.6666666666666667,115.0,58.0,1.040405,0.524726,6.513839999999992,5.86245599999999,41.68857599999842,31.26643199999842
1.6708333333333334,118.0,61.0,1.0675459999999999,0.551867,6.513839999999987,6.07958399999999,31.26643199999808,31.26643199999842
1.675,121.0,64.0,1.094687,0.579008,6.513839999999989,6.07958399999999,10.422143999998465,20.84428799999842
1.6791666666666667,125.0,67.0,1.1308749999999999,0.6061489999999999,6.730967999999987,6.079583999999989,31.26643200000016,31.266432000000076
1.6833333333333333,128.0,70.0,1.158016,0.6332899999999999,6.730967999999987,6.079583999999987,20.84428800000001,20.844287999999967
1.6875,132.0,74.0,1.1942039999999998,0.669478,7.165223999999985,6.513839999999989,31.266431999999778,31.266432000000076
1.6916666666666667,135.0,77.0,1.221345,0.696619,6.9480959999999845,6.513839999999989,20.844287999999967,20.844288000000052
1.6958333333333333,138.0,80.0,1.248486,0.72376,6.94809599999999,6.513839999999988,20.844288000000095,20.844287999999967
1.7,141.0,82.0,1.2756269999999998,0.741854,6.9480960000000245,6.513840000000024,10.422144000001817,20.844288000001757
1.7041666666666666,144.0,86.0,1.3027679999999997,0.7780419999999999,6.948096000000019,6.730968000000021,10.42214400000156,31.26643200000174
1.7083333333333333,148.0,88.0,1.338956,0.796136,7.165224000000026,6.513840000000021,1.9610979506978834e-12,1.5347723092418219e-12
1.7125,151.0,91.0,1.3660970000000001,0.8232769999999999,7.165224000000031,6.513840000000021,10.422144000002286,1.5347723092418219e-12
1.7166666666666666,156.0,96.0,1.4113319999999998,0.868512,7.599480000000023,6.9480960000000245,31.266432000001696,20.844288000001843
1.7208333333333334,159.0,99.0,1.438473,0.8956529999999999,7.382351999999988,6.948095999999987,20.84428799999808,20.84428799999808
1.725,162.0,101.0,1.465614,0.9137469999999999,7.382351999999988,6.730967999999987,20.844287999998336,-1.620037437533017e-12
1.7291666666666667,165.0,105.0,1.4927549999999998,0.949935,7.165223999999988,6.730967999999987,-1.8332002582610456e-12,10.422143999998294
1.7333333333333334,168.0,108.0,1.519896,0.977076,7.165223999999988,6.730967999999987,-2.0889956431346796e-12,10.422143999998294
1.7375,172.0,111.0,1.5560839999999998,1.004217,7.382351999999982,6.730967999999987,-10.422144000001875,-10.422144000001705
1.7416666666666667,175.0,114.0,1.5832249999999999,1.031358,7.382351999999988,6.948095999999987,0.0,0.0
1.7458333333333333,178.0,117.0,1.610366,1.0584989999999999,7.382351999999993,6.730967999999987,2.55795384873637e-13,0.0
1.75,181.0,120.0,1.637507,1.08564,7.165223999999988,6.948095999999987,0.0,10.422144000000026
1.7541666666666667,184.0,124.0,1.664648,1.121828,7.1652239999999825,7.1652239999999905,-2.55795384873637e-13,20.844288000000223
1.7583333333333333,188.0,126.0,1.7008359999999998,1.1399219999999999,6.948095999999987,6.513839999999987,-20.84428799999984,-10.422144000000069
1.7625,190.0,129.0,1.71893,1.167063,6.730968000000028,6.513840000000024,-31.266431999998158,-20.844287999998304
1.7666666666666666,194.0,132.0,1.755118,1.1942039999999998,6.9480960000000245,6.730968000000023,-20.84428799999856,1.7053025658242465e-12
1.7708333333333333,197.0,135.0,1.782259,1.221345,6.94809600000003,6.513840000000021,-10.422143999998022,-20.844287999998432
1.775,200.0,138.0,1.8094,1.248486,6.9480960000000245,6.513840000000024,-10.422143999998022,-31.2664319999985
1.7791666666666666,203.0,141.0,1.836541,1.2756269999999998,6.730968000000028,6.513840000000021,-10.422143999998065,1.6626700016786403e-12
1.7833333333333334,205.0,145.0,1.8546349999999998,1.311815,6.513839999999987,6.730967999999987,-10.422144000001918,10.422143999998166
1.7875,209.0,147.0,1.8908229999999997,1.3299089999999998,6.730967999999982,6.513839999999987,-10.42214400000196,-10.422144000001662
1.7916666666666667,212.0,150.0,1.9179639999999998,1.3570499999999999,6.730967999999982,6.513839999999987,-10.422144000002216,-1.6626700016786227e-12
1.7958333333333334,215.0,152.0,1.9451049999999999,1.375144,6.730967999999987,6.079583999999986,-10.422144000001705,-20.84428800000166
1.8,217.0,155.0,1.963199,1.402285,6.296711999999991,6.296711999999991,-20.84428800000162,-10.422144000001364
1.8041666666666667,221.0,158.0,1.9993869999999998,1.429426,6.730967999999982,6.296711999999991,10.422143999999813,-20.84428799999988
1.8083333333333333,223.0,162.0,2.017481,1.465614,6.296711999999991,6.513839999999992,-20.844287999999626,2.55795384873637e-13
1.8125,226.0,164.0,2.044622,1.483708,6.296711999999986,6.296711999999991,-20.84428799999988,-10.422143999999813
1.8166666666666667,228.0,167.0,2.062716,1.510849,6.079583999999992,6.296711999999991,-31.266431999999906,10.422144000000282
1.8208333333333333,231.0,169.0,2.089857,1.528943,6.079583999999986,6.079583999999992,-10.422144000000282,-10.422144000000026
1.825,234.0,173.0,2.1169979999999997,1.5651309999999998,6.29671200000002,6.079584000000018,-20.84428799999826,-10.422143999998747
1.8291666666666666,237.0,176.0,2.144139,1.592272,6.079584000000029,6.296712000000025,-10.422143999998235,-10.422143999998449
1.8333333333333333,240.0,178.0,2.17128,1.610366,6.079584000000024,6.079584000000024,-10.422143999998235,-10.422143999998491
1.8375,243.0,180.0,2.1984209999999997,1.62846,6.079584000000018,6.079584000000024,1.278976924368185e-12,-10.422143999998491
1.8416666666666666,246.0,182.0,2.225562,1.6465539999999999,6.296712000000025,5.862456000000017,10.422144000001902,-10.422143999998832
1.8458333333333334,247.0,185.0,2.234609,1.673695,5.645327999999991,5.862455999999986,-31.26643200000115,-10.422144000001492
1.85,251.0,187.0,2.270797,1.691789,6.079583999999986,5.428199999999991,-2.046363078989074e-12,-41.68857600000136
1.8541666666666667,253.0,189.0,2.288891,1.7098829999999998,5.862455999999991,5.428199999999985,-10.422144000001492,-31.26643200000162
1.8583333333333334,256.0,193.0,2.316032,1.746071,6.079583999999986,5.645327999999986,-1.5347723092418055e-12,-20.84428800000166
1.8625,258.0,195.0,2.334126,1.7641649999999998,5.862455999999991,5.645327999999986,-20.84428800000149,-10.422144000001406
1.8666666666666667,261.0,198.0,2.361267,1.7913059999999998,5.862455999999991,5.428199999999991,10.422144000000026,-20.84428799999984
1.8708333333333333,263.0,201.0,2.379361,1.818447,5.645327999999986,5.428199999999991,-20.844288000000095,0.0
1.875,265.0,204.0,2.397455,1.845588,5.428199999999991,5.645327999999991,-20.844288000000095,10.422144000000324
1.8791666666666667,268.0,207.0,2.4245959999999998,1.8727289999999999,5.428199999999991,5.862455999999986,-31.266431999999906,10.422144000000026
1.8833333333333333,271.0,208.0,2.451737,1.881776,5.428199999999991,5.645327999999991,-20.844288000000095,2.55795384873637e-13
1.8875,274.0,211.0,2.478878,1.9089169999999998,5.862456000000022,5.645328000000016,1.4921397450962156e-12,10.422144000001262
1.8916666666666666,275.0,214.0,2.4879249999999997,1.9360579999999998,5.211072000000013,5.862456000000017,-20.844287999998773,20.84428800000133
1.8958333333333333,278.0,216.0,2.515066,1.954152,5.42820000000002,5.862456000000022,1.4068746168050034e-12,10.422144000001518
1.9,280.0,219.0,2.5331599999999996,1.981293,5.211072000000013,5.645328000000021,-10.42214399999896,-10.42214399999832
1.9041666666666666,283.0,221.0,2.560301,1.9993869999999998,5.42820000000002,5.645328000000021,1.4068746168050034e-12,1.4495071809506096e-12
1.9083333333333334,285.0,223.0,2.578395,2.017481,5.211071999999996,5.428199999999996,-31.26643200000102,-10.422144000000895
1.9125,286.0,225.0,2.587442,2.0355749999999997,4.99394399999999,5.2110719999999855,-10.422144000001023,-31.266432000001277
1.9166666666666667,288.0,228.0,2.6055359999999994,2.062716,4.9939439999999795,5.211071999999991,-20.84428800000179,-31.266432000001277
1.9208333333333334,291.0,231.0,2.6326769999999997,2.089857,4.99394399999999,5.211071999999991,-10.422144000001023,-20.84428800000132
1.925,293.0,233.0,2.6507709999999998,2.107951,4.776815999999984,5.428199999999991,-31.26643200000149,-10.422144000001406
1.9291666666666667,295.0,236.0,2.6688650000000003,2.1350919999999998,4.559688,5.428199999999991,-31.266431999999906,-2.55795384873637e-13
1.9333333333333333,296.0,239.0,2.677912,2.162233,4.559688,5.428199999999996,-20.844287999999583,10.422144000000538
1.9375,298.0,240.0,2.6960059999999997,2.17128,4.342559999999984,5.211071999999991,-31.266431999999906,0.0
1.9416666666666667,301.0,242.0,2.7231469999999995,2.189374,4.55968799999999,4.99394399999999,-20.844288000000095,-10.422144000000069
1.9458333333333333,303.0,245.0,2.741241,2.216515,4.342559999999994,5.211071999999991,-20.844287999999583,-10.422144000000026
1.95,304.0,247.0,2.750288,2.234609,4.1254320000000115,5.211072000000013,-20.84428799999954,-10.42214399999896
1.9541666666666666,307.0,249.0,2.7774289999999997,2.252703,4.559688000000014,5.211072000000024,6.394884621840925e-13,-10.422143999998704
1.9583333333333333,309.0,251.0,2.795523,2.270797,4.559688000000035,4.993944000000017,10.422144000002499,-10.42214399999879
1.9625,310.0,254.0,2.80457,2.297938,4.125432000000022,4.993944000000017,-20.844287999998517,1.278976924368185e-12
1.9666666666666666,312.0,256.0,2.8226639999999996,2.316032,4.1254320000000115,4.993944000000017,-10.422143999999216,-10.42214399999879
