Tiempo (s),Posición Y (px),Posición X (px),Posición Y (m),Posición X (m),Velocidad Y (m/s),Velocidad X (m/s),Aceleración Y (m/s^2),Aceleración X (m/s^2)
3.9791666666666665,37.0,866.0,0.334739,7.834702,3.256920000000012,1.9541520000000074,-10.422143999998367,10.42214400000085
3.9833333333333334,38.0,868.0,0.343786,7.852796,3.2569200000000116,2.3884079999999996,-10.422143999999957,10.422143999999744
3.9875,39.0,870.0,0.35283299999999995,7.870889999999999,3.03979200000001,2.3884079999999996,-31.266431999998684,10.422144000001074
3.9916666666666667,39.0,870.0,0.35283299999999995,7.870889999999999,2.8226640000000094,2.3884079999999996,-41.68857599999987,10.422143999999744
3.995833333333333,40.0,871.0,0.36188,7.879937,2.82266400000001,2.388408000000021,-20.844287999998695,1.9184653865522978e-13
4.0,40.0,873.0,0.36188,7.898031,2.605536000000009,2.605536000000017,-31.266431999999913,31.266432000000243
4.004166666666666,41.0,874.0,0.370927,7.907077999999999,2.388408000000009,2.1712800000000034,-41.688576000000715,-10.422143999999966
4.008333333333334,42.0,875.0,0.379974,7.916124999999999,2.1712799999999843,2.3884079999999743,-41.68857600000005,-1.2150280781497368e-12
4.0125,43.0,876.0,0.38902099999999995,7.925172,1.9541519999999852,2.605535999999989,-41.688576000000864,10.422143999999424
4.016666666666667,43.0,878.0,0.38902099999999995,7.9432659999999995,1.954152000000006,2.605535999999996,-41.688575999999884,10.42214399999872
4.020833333333333,44.0,878.0,0.398068,7.9432659999999995,1.5198960000000046,2.605535999999996,-52.11072000000096,-1.0231815394945588e-12
4.025,44.0,879.0,0.398068,7.952312999999999,1.3027679999999906,2.3884079999999743,-52.110719999999404,10.422143999998307
4.029166666666667,45.0,881.0,0.407115,7.970406999999999,1.302767999999992,2.3884079999999743,-41.688576000000225,0.0
4.033333333333333,45.0,882.0,0.407115,7.979454,1.302768000000006,2.605536000000017,-31.26643199999945,1.3429257705866085e-12
4.0375,45.0,882.0,0.407115,7.979454,1.0856400000000044,2.3884079999999996,-41.68857600000067,-10.422143999999966
4.041666666666667,45.0,883.0,0.407115,7.988501,1.0856399999999928,2.1712800000000017,-20.84428799999997,-20.84428799999913
4.045833333333333,46.0,883.0,0.416162,7.988501,1.0856399999999915,1.9541520000000079,-10.422144000000104,-20.844287999998684
4.05,46.0,884.0,0.416162,7.997547999999999,0.8685120000000123,1.9541520000000283,-20.84428799999932,-20.844287999997704
4.054166666666666,46.0,885.0,0.416162,8.006594999999999,0.6513840000000098,1.954152000000007,-31.266432000000258,-31.266432000000933
